date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,restaurantID
9/8/2010,rtMG1imEQeFdzSALGdikYA,tVVluxzSOf9cUg8-rr_H5w,"Ya know the old saying that some of the best places to eat are often the little known, inconspicuous, 'hole in the wall', mom and pop ones? I think the Chicago Diner is definitely a contender with it's Vegan exclusive menu choices.  My first time here, I was very skeptical because I'd never been to a vegan restaurant before but one bite of the 'pot stickers' with their accompanying tangy soy sauce and I was hooked!  I had three different entrees and be warned that EVERYTHING tastes different but in a creative way.   The service is also excellent, every server is jovial and polite and don't even get me started on the Shakes...  I would have NEVER thought a vegan shake would taste better than one from Oberwise but I was way wrong and best of all, I don't spend an hour with stomach cramps after I have one of Chicago diner's shakes. My only quibble is the location,  where the limited parking is off an alley way where your car might get dinged.  Also, If you're having dinner, get here before 5pm, because the dining space is small and get's cramped when busy.   I'm looking forward to trying their brunch at some point, I've heard their breakfast food is good!",5,0,0,0,0,o54U2VkQama8FI30qDkWvw
10/17/2011,BIspKaj7YFpXnThEqWxDJg,MAlbpF1i4u7K5iPMe0lbBQ,"I've been here a couple of times for dinner and have been pretty impressed overall. That's not to say that every dish is superb, but most of the ones I've tried have been very good. Here's a breakdown of my most recent meal here. There were four of us, and we opted to order a variety of dishes to share (this is what the waitress recommended). For starters, we got cheese and fig jam on toast, which was excellent. We also ordered the marinated beet salad, which I have to say was a huge disappointment. I love beets, but the marinade that was used in this salad completely overpowered any beet flavor. In fact, the dish tasted more like perfume or soap than food. It was quite bizarre. For the main course, we ordered the pork belly, truffle pasta, and a short rib pasta dish. Of the three, my favorite was the truffle pasta, which I easily could have polished off by myself. The other pasta dish was also good, but I'm not a big beef eater. The pork belly was quite tasty. We split two desserts: an apple cake and carrot cake, both of which were equally delicious. The service was good overall, but I did feel like the waitress was rushing us a bit at times. She was also very particular about how things were arranged on our table. For example, there was a pile of appetizer plates in the middle of the table and she found it imperative to distribute the plates to us as we were still perusing the menu. It seemed a bit anal considering that we weren't even eating anything yet. Those are really small issues, though. Overall, the food here is really good and the atmosphere is nice. I definitely plan to return.",4,3,2,1,0,sDYjKyI_67eUhFAqVneYjA
7/2/2012,3Q5iXu72x3uLMEuYtQ3GTg,1_kUUtCIrNzg16WgKqhBOg,Decided to take my buddy there for his 32nd Birthday along with my Girlfriend and Daughter... We made reservations for 7:30PM and arrived at the parking lot adjacent to the restaurant which was nice as they validate and it only cost $12 which is far better then the $32 it would have cost had they not. Upon entering we were promptly greeted by the host and seated within minutes. After sitting the waiter Antonio showed up shortly after and we were on our way. Pulled out my Daughter and Girlfriends chair which they blushed at and then we were off to the salad bar. I found the salad bar better then the one in Schaumburg but the Girlfriend says it is not... The Waiter was fantastic and attentive and my Daughter was over whelmed with joy and had the time of her life everytime she flipped over her little Meat Indicator and then staff rushed her asking her if she wanted to try whatever meat they were serving at the time... It almost became a game to her... At the end of the meal the waiter served us dessert and brought the bill being on ball the entire time... He even took my ticket up to be validated... My only complaint was my Daughters $3.50 sprite with no refill but that is how this place is so you deal with it...,5,0,0,0,1,3Mx2PM7v8qjqhgF3cDXxbQ
7/8/2011,YMgxEILtnaufTBl_Rlr2-w,1A6pZ18ysU09A6QyJ8-YDA,"This is my FAVORITE place for pizza.  Hands down, the most delicious pizza you will find in Chicago.  I'm a big fan of the salsiccia - Italian sausage, mozzarella, basil. If you have had true Italian pizza (as in, the pizza you would find in Italy), then you know that Spacca is the only place that can re-create that authentic experience.  Brava!",5,0,0,0,1,0fFLUKl71vv3eNV2xhikEw
11/13/2010,li9knoqQqlh2n_6k4kDLkQ,OmOaNlchTmlUrBCBh7sFiQ,So finally we tried it. What people say about Demera is true.The food is so good. a Bit pricey but definitely worth it.We order from them on a busy saturday. They came like 15mn late (an hour instead of the usual 45mn). They gave us the food for free!Now that's what I call customer service :),5,0,0,0,1,JDNZxz0ud7zhuPo5pqznMA
9/18/2011,nnLf8WAi1sbajyBeP92kMA,BA0PdEhoKrhW-RAAEaintw,I have been to Davanti several times and have been impressed every time! The wine is great and all of the small plates have been AMAZING! The polenta and ragu was one of the best things that I've had in a long time and the truffle egg toast is to die for. I've never had any of the desserts cause we are always so full when we are done! It is my new must go for friends visiting Chicago!,5,1,1,1,0,IvdOI86_CSCRFpid2atnyA
8/29/2012,wMWbMu6VonVX4y73kqp7VA,e-yBjNGaz8z5oYbIwvjw6Q,"Excellent service. Loved the beets with goat cheese, loved the pork fired almonds. Vey friendly, very chic.",5,0,0,0,1,boE4Ahsssqic7o5wQLI04w
7/9/2008,kyMGMv1FhmPF1-DLA8dZ9Q,0kp01dPU7EDxmy--CsLINA,"My fiance and I got our birthday cake from Alliance and it was amazing.  Not only did it taste great, but it was so classic looking.  It was everything that we wanted and more!   I also think they have the best cookies.  I love their insult cookies, don't ask why.  I'm not particularly mean spirited, but they were really funny.  Plus I love their frosting on the sugar cookies.   I will be getting my next birthday cake here!",5,0,0,0,0,xjZ9eqYrzMrl2v6_1Kv6hA
8/30/2011,i9zr99_Y8DBR-94EJhsc4w,rTdc7uhdfNHZUKQxhXwMxg,"Over the top food experience - Grant Hachatz is a little cuisine genius. The experience he offers is incredible, intense, surprising and delicious. The food would deserve its 3 Michelin stars. The 16 courses Menu is extraordinary. We unfortunately followed the advice to do Wine-Pairing (probably most people do that as they don't know what wine to chose). Poor decision. This is outrageously expensive and the wine do not make up for it. Our sommelier was like a robot, had no passion (or not time to share it) about the wines, border-line rude wine portions were ridiculous. On top of this, paired-wined are just OK... Go there but pick you're own wines. Don't listen to their purely economically driven advice that you should do wine pairing. Pick one white and one red and you'll be good for the experience.",5,0,0,0,1,pbEiXam9YJL3neCYHGwLUA
5/31/2012,Rqxqkr9d3TT-bpnB678W3w,dpkPQfx_sNCLMhUGLqUMGQ,best italian restaurant in chicago.,5,0,0,0,1,JMa9cTNQA5mm4GbR2W8Oiw
11/2/2011,elR_hV_RpXSuY6lR0zXzcg,bku2pKQoaOxspeXdEZiXCg,"Officially added to my 'go-to' list.  The staff is extremely friendly, the price is exceptionally reasonable and the food is wonderful!  The soup is my favorite - chicken noodle - so much delicious food for so little money!The ambiance is nothing to write home about but great food for a great value.I highly recommend.",5,0,0,0,1,N7juvW8YoFIj7sEBzVF8GQ
12/7/2006,JnC4LXTGpbezqRI2CMBAkw,om5ZiponkpRqUNa3pVPiRg,"Thanks to MVP Yelper, Ed M, for getting his butt out to Chicago because I finally had an excuse to try Chicago's infamous Frontera Grill! I met 6 other yelpers at Frontera Grill for lunch today and based on Frontera Grill's reputation (Ed heard about it all the way in SF) I had very high expectations.  We started with the sampler plate, which included quesadillas, ceviche, some other spring roll looking thing, and of course guacamole (my favorite). The guac and the ceviche were very good, but the quesadillas were my favorite and I""ll definitely be ordering those again during my next visit to Frontera! Lauren H and I split the chicken tacos, which were also good, especially after I smothered mine with guacamole.  Ellen M recommended their iced tea (I can't remember the exact name), which I loved and I don't even like iced tea. The food is probably worth 5 stars, but I was a little disappointed by the service. I was expecting to be wowed by great service after reading all the Yelp reviews and I just wasn't feeling wowed.  In all fairness the all knowing Ellen M has visited Frontera Grill before and said the service is usually better.  Hopefully I'll get that great service during my next visit and I can't wait to visit the even more upscale restaurant next door, Topolabampo.",4,13,4,0,0,AqgG-1aD6JYj9D6OmBWO3w
2/20/2011,a5Tbau97IelKql2qgHRkjQ,cwoyidR4vwOJomzSM590pw,Yummy just like the cheesecake factory! But a little more expensive.,4,1,0,0,0,4wreIFjaPMppyEnzKHbozg
4/5/2011,QRcVpLBrt4rw40WzXm0fXQ,8cnYj4C-atQlfHhJ-pSaOw,Great food though pricey!,4,0,0,0,1,o4NcUfco7JxOcyfKFWyAhg
11/23/2009,oz-pyZyjyiYlzRlc9HS3Dg,ku38w0vyyK79w2zzFtjmeA,My favourite steak house in Chicago downtown!!!Great food..great service...you will love the flavour of the steak ...and the fact they are serving it on the hot plate.Will be back there soon again.,4,0,0,0,1,n-mj6IJkWyCu4BuD2dvm0A
3/3/2011,5G1B1amZZV8NtFs38SGXLQ,YbyBWgv3ab5QBB9Ji_-pqQ,One of my favorite restaurants in Chicago!  An amazing decor that brings you to an exotic and romantic atmosphere.  Very intimate setting.  The food is delicious - a fusion of french and vietnamese cuisine.  I haven't had a bad experience yet here!!! All the dishes are fantastic representation of vietnamese dishes - a little on the pricey side though but well worth it!,5,0,0,0,0,5OtAmmypXvuTbkFBCziF_Q
11/25/2010,iAaHyxCMUfyuaBWUQWGlQQ,WlYgnF80uZ9sQWUb-wUwDg,"It's BYOB The rolls are generous sized, creative, and can always be modified to my particular preference (less rice, more spicy, with tempura crumbs.. the possibilties are endless) the servers are casual and attentive.... Wish more people knew more about this place.. They deliver too!",5,1,0,0,0,1g52-6WzlhjIOpNAsBjPJg
6/28/2007,Rqw2yAnM9PBH74BWlircUA,Ap-9QVnrwik1X0wPBXbo8w,"Probably the best Italian style pizza in Chicago. I like DOC too, but I think SN is better. My husband is a big fan if thin crust pizza and he is also very picky about it, but we both loved it! We also had a couple of appetizers and they were delicious too! It's definitely worth going back, even if it's out of our way",5,0,0,0,1,0fFLUKl71vv3eNV2xhikEw
1/28/2012,5hVEDOEz1VXylZQi,UKCEJ15sMlkLIuXIblFfFw,"Always good eats & good service at Opart, and always pleasantly surprised when the check comes!",4,0,0,0,0,NYhIkpTi4ffmkAu4o2aKuA
8/11/2011,lBf1jg3FSFiuC0hm4n0Q2g,ioSDyvP1X2SVfaHv5zpjLw,The churros and chocolate sauce are a must!  Going on an off day such as a Tuesday or Wednesday for dinner is highly recommended unless you want to wait forever.  The food is worth the wait though! Yum!,4,0,0,0,0,jGiKIJCVLZHXQDSNnSLPsw
3/14/2007,LYvVjlPO2E8kOsM0LMDj5g,prhLNiMoKIpZpKwXeR5hoA,"Hands down this is the ultimate brunch experience!   Saturday and Sunday mornings be prepared to wait about an hour to eat... but you can kill time doing some shopping in the nearby Wicker Park stores. The Lump Crab Benedict is so delicious!   Also, order the Chocolate Tower French Toast with a friend and split the two meals.  Perfection!!   I always get a Bloody Mary, which I love, but my friends have enjoyed the different flavored Mimosas as well.",5,2,2,1,0,_b69OdBNLhysN1jFlYNQiA
1/26/2012,q42QK6dvPF8FT30NRd16oQ,vimQVclXlNRBObytAQS8uQ,"omg. if you want chicago style pizza, you absolutelt can NOT beat pequads. Best deep dish eva!",5,0,0,0,0,DXwSYgiXqIVNdO9dazel6w
